model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain,type,efficient,dataset,pen
dpn131,79254504,25.435111424,16.143876096,1.251785216,13.747302912,0.036589349213,4.354132556391,22.614559173583984,0,0.5176196808510638,10.7106938123703,0.8958333333333334,0.5189494680851063,0.5169547872340425,0.5345744680851063,0.5059840425531915,0.5096409574468085,0.557845744680851,0.5980718085106383,0.614029255319149,0.5857712765957447,0.0,CNN,0,lidc_small,0.5120836884169045
resnet61q,36846968,25.435111424,7.553941504,0.587531776,6.5531648,0.050071071474,3.20454857434,7.030433654785156,0,0.5887632978723404,3.4138078689575195,0.990301724137931,0.5688164893617021,0.5741356382978723,0.601063829787234,0.5787898936170213,0.6160239361702128,0.6299867021276596,0.5944148936170213,0.6230053191489362,0.6113696808510638,0.0,CNN,0,lidc_small,0.5107865687936742
halo2botnet50ts_256,22635360,25.435111424,7.033847808,0.35527936,6.554755072,0.053718673661,4.378071903383,7.88664698600769,0,0.4956781914893617,4.073851442337036,0.9649185823754788,0.5295877659574468,0.5831117021276596,0.6063829787234043,0.6003989361702128,0.5801196808510638,0.6163563829787234,0.586436170212766,0.6173537234042553,0.6133643617021277,0.0,Other,0,lidc_small,0.5063840185021314
resnet51q,35696920,25.435111424,7.16177408,0.5665664,6.159111168,0.049052750395,3.237481526069,7.566501617431641,0,0.4773936170212766,4.046383476257324,0.990301724137931,0.6113696808510638,0.6013962765957447,0.6243351063829787,0.6382978723404256,0.5967420212765957,0.6505984042553191,0.6236702127659575,0.6326462765957447,0.6037234042553191,0.0,CNN,0,lidc_small,0.5060916203722551
xception41,26969560,25.435111424,8.847884288,0.42554368,7.85094144,0.055491892974,4.356113598455,7.734850406646728,0,0.5814494680851063,3.734435105323792,0.9724616858237548,0.6230053191489362,0.6233377659574468,0.6309840425531915,0.613031914893617,0.636968085106383,0.640625,0.6356382978723404,0.6259973404255319,0.6163563829787234,0.0,CNN,0,lidc_small,0.5059413033637725
vgg11,132863336,25.435111424,6.325010432,2.082859008,4.486133248,0.009930942848,1.211575027464,6.449225187301636,0,0.4910239361702128,3.0372000455856325,0.7477250957854407,0.4773936170212766,0.4773936170212766,0.4717420212765957,0.4863696808510638,0.4913563829787234,0.4767287234042553,0.4793882978723404,0.4986702127659574,0.5216090425531915,0.0,CNN,0,lidc_small,0.5020027580420428
ecaresnet50t,25573814,25.435111424,5.611978752,0.402940416,5.130597376,0.04405435317,3.348130840949,6.175920486450195,0,0.5442154255319149,3.0579981565475465,0.990301724137931,0.5375664893617021,0.5631648936170213,0.5861037234042553,0.578125,0.5688164893617021,0.578125,0.5668218085106383,0.5980718085106383,0.5884308510638298,0.0,Other,1,lidc_small,0.5015367482175119
ecaresnet101d,44568563,25.435111424,8.145338368,0.716822528,7.683957248,0.070855746652,3.790782445865,10.031988620758057,0,0.5033244680851063,4.982177996635437,0.9369013409961686,0.5548537234042553,0.5472074468085106,0.558843085106383,0.5904255319148937,0.632313829787234,0.6283244680851063,0.609375,0.6043882978723404,0.635970744680851,0.0,Other,1,lidc_small,0.49737304091803486
res2net101_26w_4s,45206688,25.435111424,8.254390272,0.731559936,7.483307008,0.071879893705,3.917454206907,10.231635570526125,0,0.5076462765957447,5.158221125602722,0.9536637931034484,0.5209441489361702,0.5508643617021277,0.6107047872340425,0.6299867021276596,0.5787898936170213,0.6309840425531915,0.6223404255319149,0.628656914893617,0.6326462765957447,0.0,CNN,0,lidc_small,0.4932194518202595
dla102x,26309272,25.435111424,9.040822272,0.411794944,7.961441792,0.072770387135,5.676090196563,10.031261920928957,0,0.522938829787234,4.734313249588013,0.9616858237547892,0.4903590425531915,0.6160239361702128,0.6007313829787234,0.557845744680851,0.5731382978723404,0.6153590425531915,0.6346409574468085,0.6329787234042553,0.6339760638297872,0.0,CNN,0,lidc_small,0.4929103836666413
gluon_xception65,39916312,25.435111424,11.106516992,0.636388864,10.09725184,0.075734908865,4.847034167381,10.565061330795288,0,0.5954122340425532,5.099768233299256,0.9709051724137931,0.557845744680851,0.6266622340425532,0.5990691489361702,0.5821143617021277,0.6346409574468085,0.589095744680851,0.6040558510638298,0.6023936170212766,0.6379654255319149,0.0,CNN,0,lidc_small,0.49155631512736947
seresnextaa101d_32x8d,93588280,25.435111424,15.541993472,1.549586432,14.122799616,0.033103471057,3.939313055745,20.54357004165649,0,0.508311170212766,10.21948583126068,0.9638409961685824,0.5418882978723404,0.5681515957446809,0.5575132978723404,0.598404255319149,0.5934175531914894,0.6216755319148937,0.6153590425531915,0.6196808510638298,0.5488696808510638,0.0,Other,0,lidc_small,0.48564441716021617
gluon_resnext101_32x4d,44177704,25.435111424,8.034189312,0.713401344,7.59870976,0.074546356986,3.950956920243,10.58487105369568,0,0.5814494680851063,5.247251653671265,0.9547413793103448,0.5924202127659575,0.5940824468085106,0.5841090425531915,0.620345744680851,0.6662234042553191,0.6379654255319149,0.6190159574468085,0.6412898936170213,0.6253324468085106,0.0,CNN,0,lidc_small,0.48356412129164716
hrnet_w18,21299004,25.435111424,6.513754112,0.330871296,5.675516928,0.069515043313,5.769748594952,9.589064836502075,0,0.527593085106383,4.369497776031494,0.9719827586206896,0.5475398936170213,0.5871010638297872,0.6210106382978723,0.6080452127659575,0.6289893617021277,0.621343085106383,0.614029255319149,0.6150265957446809,0.614029255319149,0.0,CNN,0,lidc_small,0.4822016877917497
gluon_seresnext101_32x4d,48955416,25.435111424,9.586081792,0.78411264,9.156110848,0.084829784964,5.132201990338,11.970794439315796,0,0.5920877659574468,5.865933990478515,0.990301724137931,0.5884308510638298,0.6193484042553191,0.5801196808510638,0.6582446808510638,0.6632313829787234,0.6655585106382979,0.6087101063829787,0.6346409574468085,0.6396276595744681,0.0,CNN,0,lidc_small,0.47961900745033526
convnext_atto,3695520,25.435111424,1.568669696,0.074479616,1.4860032,0.002765823678,0.410724816159,2.203407049179077,0,0.4777260638297872,0.8886957883834838,0.5584291187739463,0.4773936170212766,0.4777260638297872,0.4773936170212766,0.4770611702127659,0.4780585106382978,0.4770611702127659,0.4770611702127659,0.4777260638297872,0.4767287234042553,0.0,CNN,0,lidc_small,0.47159897508815907
dla102,33268888,25.435111424,7.128219648,0.52384512,6.294038016,0.058045593574,3.947100363041,8.261412620544434,0,0.4790558510638298,4.165336918830872,0.9665948275862069,0.5319148936170213,0.5415558510638298,0.5458776595744681,0.5704787234042553,0.5631648936170213,0.5821143617021277,0.5555186170212766,0.5565159574468085,0.5787898936170213,0.0,CNN,0,lidc_small,0.47121980899247423
pvt_v2_b0,3666760,25.435111424,3.881828352,0.074020864,2.30749696,0.005254652564,0.775061253195,3.759716272354126,0,0.5219414893617021,1.6871172189712524,0.5245450191570881,0.4763962765957447,0.476063829787234,0.4777260638297872,0.5166223404255319,0.4767287234042553,0.5345744680851063,0.4767287234042553,0.4770611702127659,0.4780585106382978,0.0,Other,1,lidc_small,0.4683792896762798
crossvit_9_240,8553296,25.435111424,2.298478592,0.147400704,1.883847168,0.00482362445,0.711484606372,3.2727179527282715,0,0.527593085106383,1.6917010307312013,0.69169061302682,0.4767287234042553,0.4674202127659574,0.4903590425531915,0.4753989361702128,0.4943484042553192,0.4783909574468085,0.4870345744680851,0.4757313829787234,0.4767287234042553,0.0,Other,1,lidc_small,0.4678534440135652
densenet161,28681000,25.435111424,11.5867648,0.456548864,10.627181056,0.082486444953,5.609078256824,11.920510292053224,0,0.5728058510638298,5.982726740837097,0.945043103448276,0.6070478723404256,0.6193484042553191,0.6193484042553191,0.6236702127659575,0.6349734042553191,0.6146941489361702,0.620345744680851,0.652593085106383,0.6183510638297872,0.0,CNN,0,lidc_small,0.4668913507193748
dla60,22036632,25.435111424,5.343543296,0.343218688,4.40462592,0.038594894121,3.184078764996,5.338232517242432,0,0.5252659574468085,2.633070421218872,0.9838362068965516,0.4913563829787234,0.5319148936170213,0.5186170212765957,0.5335771276595744,0.5511968085106383,0.5372340425531915,0.5408909574468085,0.5724734042553191,0.5355718085106383,0.0,CNN,0,lidc_small,0.46499290670707916
xception71,42338736,25.435111424,15.118368768,0.675239936,13.54886144,0.097779398368,5.573425706985,13.762829542160034,0,0.53125,6.705105376243592,0.9622844827586208,0.5987367021276596,0.5625,0.602061170212766,0.6153590425531915,0.6326462765957447,0.6469414893617021,0.616688829787234,0.6256648936170213,0.6316489361702128,0.0,CNN,0,lidc_small,0.456214408234225
dla60x,17352344,25.435111424,6.798966784,0.265173504,5.563167232,0.050303661102,3.823078243732,6.665869951248169,0,0.5249335106382979,3.0297924041748048,0.9978448275862069,0.5006648936170213,0.5159574468085106,0.5405585106382979,0.5352393617021277,0.5388962765957447,0.534906914893617,0.5558510638297872,0.5408909574468085,0.5455452127659575,0.0,CNN,0,lidc_small,0.45544353974531043
vgg13,133047848,25.435111424,7.400849408,2.085812224,5.292605952,0.013883349402,1.693768627041,9.067662715911863,0,0.5222739361702128,4.3989519596099855,0.56669061302682,0.4780585106382978,0.4767287234042553,0.4770611702127659,0.5209441489361702,0.4777260638297872,0.5259308510638298,0.523936170212766,0.4780585106382978,0.4770611702127659,0.0,CNN,0,lidc_small,0.4523621768341458
poolformer_m36,56172520,25.435111424,11.666456576,0.943044608,10.904257024,0.020021914015,2.532772122853,12.43930196762085,0,0.4770611702127659,6.771847057342529,0.5953065134099617,0.4763962765957447,0.4767287234042553,0.4704122340425531,0.4790558510638298,0.4747340425531915,0.5006648936170213,0.4790558510638298,0.4906914893617021,0.4833776595744681,0.0,Other,0,lidc_small,0.4480940141466422
dm_nfnet_f0,71489284,25.435111424,6.98351616,1.130723328,6.526072832,0.018564551085,2.22774613016,11.456669569015505,0,0.4770611702127659,5.842040610313416,0.56669061302682,0.4770611702127659,0.5226063829787234,0.4770611702127659,0.4720744680851064,0.4770611702127659,0.4767287234042553,0.476063829787234,0.4773936170212766,0.4770611702127659,0.0,CNN,0,lidc_small,0.4446008043355147
sebotnet33ts_256,13701984,25.435111424,6.757023744,0.223842816,5.29356032,0.00907700655,1.375166492373,5.8487324714660645,0,0.4953457446808511,3.012133479118347,0.6247605363984675,0.4720744680851064,0.5033244680851063,0.4867021276595745,0.4757313829787234,0.4823803191489361,0.5189494680851063,0.4707446808510638,0.4714095744680851,0.4537898936170212,0.0,Other,0,lidc_small,0.4381489434499039
dpn92,37668392,25.435111424,8.621391872,0.57513984,7.145978368,0.093955069276,5.966146899048,13.239816665649414,0,0.4830452127659574,6.490161371231079,0.9524664750957854,0.5994015957446809,0.5255984042553191,0.5944148936170213,0.5561835106382979,0.6353058510638298,0.625,0.6502659574468085,0.6120345744680851,0.5944148936170213,0.0,CNN,0,lidc_small,0.43403668190409944
dla102x2,41282200,25.435111424,13.845397504,0.667028992,11.652019712,0.112380753998,6.911416370848,15.218613624572754,0,0.5066489361702128,7.040353131294251,0.9913793103448276,0.5608377659574468,0.6083776595744681,0.6073803191489362,0.614029255319149,0.6382978723404256,0.6356382978723404,0.5844414893617021,0.5871010638297872,0.6210106382978723,0.0,CNN,0,lidc_small,0.43066885860002735
dla169,53389720,25.435111424,10.135535616,0.852805632,9.157046272,0.085615221371,5.479374167756,12.481343269348145,0,0.5132978723404256,6.366810250282287,0.929956896551724,0.5375664893617021,0.5249335106382979,0.5472074468085106,0.5472074468085106,0.5009973404255319,0.5767952127659575,0.5378989361702128,0.585438829787234,0.5754654255319149,0.0,CNN,0,lidc_small,0.43051038270890524
efficientnetv2_rw_m,53236442,25.435111424,13.457424384,0.851575808,12.835821056,0.08272163825,5.376906486253,11.369362592697144,0,0.5335771276595744,5.195738363265991,0.980603448275862,0.5834441489361702,0.5694813829787234,0.5678191489361702,0.569813829787234,0.578125,0.5501994680851063,0.5648271276595744,0.5634973404255319,0.5664893617021277,0.0,CNN,1,lidc_small,0.42743420116151293
xception65p,39819560,25.435111424,8.90241024,0.6313088,7.824706048,0.067456757965,4.283504130807,9.45816206932068,0,0.551529255319149,4.583469367027282,0.9730603448275862,0.5728058510638298,0.5731382978723404,0.6007313829787234,0.6043882978723404,0.6113696808510638,0.6200132978723404,0.6293218085106383,0.5814494680851063,0.5378989361702128,0.0,CNN,0,lidc_small,0.4251184149650037
maxxvit_rmlp_nano_rw_256,16779628,25.435111424,6.675234816,0.284667904,5.648976896,0.064362814857,5.696109114866,9.425758123397827,0,0.476063829787234,4.735821533203125,0.5326867816091954,0.4763962765957447,0.4770611702127659,0.5232712765957447,0.4763962765957447,0.4767287234042553,0.5252659574468085,0.4770611702127659,0.4767287234042553,0.5232712765957447,0.0,Other,0,lidc_small,0.4175733403496091
swinv2_base_window8_256,87918816,25.435111424,13.878951936,1.44031744,13.448307712,0.037429835656,4.472865360885,23.150083780288696,0,0.4777260638297872,12.116347980499269,0.5411877394636015,0.4773936170212766,0.4780585106382978,0.4770611702127659,0.476063829787234,0.5176196808510638,0.4773936170212766,0.4767287234042553,0.4767287234042553,0.4770611702127659,0.0,Other,0,lidc_small,0.41584721612693953
twins_pcpvt_base,43828456,25.435111424,8.348762112,0.736309248,7.915367424,0.076463869952,4.052585107434,11.861924409866331,0,0.4770611702127659,6.350603413581848,0.5639367816091955,0.4770611702127659,0.4773936170212766,0.4773936170212766,0.4773936170212766,0.4777260638297872,0.4773936170212766,0.4773936170212766,0.4770611702127659,0.4777260638297872,0.0,Other,0,lidc_small,0.367279603823282
convnext_tiny_hnf,28589128,25.435111424,5.293211648,0.470943744,5.034674176,0.12998919192,8.904259646505,13.244736671447754,0,0.4783909574468085,3.0482751607894896,0.5913553639846744,0.4770611702127659,0.4770611702127659,0.4777260638297872,0.4767287234042553,0.4767287234042553,0.4763962765957447,0.4770611702127659,0.4773936170212766,0.476063829787234,0.0,CNN,0,lidc_small,0.31502000100766436
sequencer2d_l,54298216,25.435111424,14.258536448,0.915161088,13.568818688,0.153429265658,9.857830318505,23.98323369026184,0,0.4770611702127659,13.176115608215332,0.5660919540229885,0.4770611702127659,0.4767287234042553,0.4770611702127659,0.4770611702127659,0.4783909574468085,0.5415558510638298,0.4767287234042553,0.4780585106382978,0.4767287234042553,0.0,Other,0,lidc_small,0.2973232232263182
convmixer_768_32,21110248,25.435111424,17.408458752,0.345020928,17.018504192,0.254273607874,20.850435845677,37.1973443031311,0,0.4690824468085106,18.733469343185423,0.9838362068965516,0.5236037234042553,0.5362367021276596,0.5465425531914894,0.5335771276595744,0.5615026595744681,0.5678191489361702,0.589095744680851,0.5608377659574468,0.5861037234042553,0.0,CNN,0,lidc_small,0.29305186170212766
ese_vovnet19b_dw,6543080,25.435111424,3.839885312,0.133867008,3.329199616,0.020419759188,1.153716394135,12.899364233016968,0,0.6819556451612904,0.9687204837799072,0.8497155322331816,0.7011088709677419,0.7101814516129032,0.7394153225806451,0.7590725806451613,0.7626008064516129,0.7474798387096774,0.7651209677419355,0.7615927419354839,0.7636088709677419,0.0,CNN,1,derma,0.7070498870980462
resnet18d,11708744,25.435111424,1.71966464,0.224354304,1.48204544,0.016955825157,1.610803389935,10.612990379333496,0,0.6900201612903226,0.7942297220230102,0.7526697598091544,0.6970766129032258,0.7111895161290323,0.7121975806451613,0.7278225806451613,0.734375,0.7414314516129032,0.7379032258064516,0.7464717741935484,0.7479838709677419,0.0,CNN,0,derma,0.7013949663663004
gluon_resnet34_v1b,21797672,25.435111424,2.292187136,0.389481472,1.657467904,0.023529084483,1.929384927577,14.936424732208252,0,0.6769153225806451,1.1696857213974,0.7717815583155035,0.6849798387096774,0.6930443548387096,0.6910282258064516,0.7061491935483871,0.7091733870967742,0.7116935483870968,0.7459677419354839,0.7525201612903226,0.7615927419354839,0.0,CNN,0,derma,0.6973184758500013
crossvit_9_240,8553296,25.435111424,2.344615936,0.172932096,1.929966592,0.023208169962,1.241637092978,14.45361876487732,0,0.6703629032258065,1.2152944564819337,0.7435419428838442,0.6880040322580645,0.6925403225806451,0.7061491935483871,0.7212701612903226,0.7363911290322581,0.7379032258064516,0.7444556451612904,0.7520161290322581,0.7550403225806451,0.0,Other,1,derma,0.692115712896488
convnext_atto,3695520,25.435111424,1.59383552,0.09845248,1.502295552,0.018526567741,1.056014361265,11.9085955619812,0,0.6774193548387096,0.6878407001495361,0.7332541610552296,0.6743951612903226,0.6895161290322581,0.7016129032258065,0.7081653225806451,0.7202620967741935,0.7298387096774194,0.733366935483871,0.7293346774193549,0.7273185483870968,0.0,CNN,0,derma,0.678104137795476
resnet34d,21816904,25.435111424,2.315255808,0.392157184,2.007109632,0.025938295938,2.126940266932,16.441853284835815,0,0.6859879032258065,1.2683307647705078,0.7597860508857797,0.702116935483871,0.7056451612903226,0.7157258064516129,0.7308467741935484,0.7429435483870968,0.7414314516129032,0.7368951612903226,0.7358870967741935,0.7449596774193549,0.0,CNN,0,derma,0.676245442230046
